Date_time,Open,High,Low,Close,Zones,Prox,Dist
06/04/21 12:00,14723.1,14725.3,14711.25,14718.95,,,
06/04/21 11:55,14716.2,14732.9,14716,14723.05,,,
06/04/21 11:50,14717.7,14722.95,14706.85,14717.05,,,
06/04/21 11:45,14732.15,14737.5,14715.1,14717.55,SZ,14745.5,14752.75
06/04/21 11:40,14748.8,14749.85,14730.65,14732.6,,,
06/04/21 11:35,14745.5,14752.75,14736.4,14748.25,,,
06/04/21 11:30,14756.55,14760.15,14745.4,14746.1,SZ,14767.35,14775.65
06/04/21 11:25,14770.5,14779.1,14755.8,14756.5,,,
06/04/21 11:20,14767.35,14775.65,14762.7,14771.05,DZ,14751.65,14724.45
06/04/21 11:15,14751.55,14774.45,14751.55,14767.1,,,
06/04/21 11:10,14738.5,14765.2,14738.35,14751.65,,,
06/04/21 11:05,14739.65,14740.5,14724.45,14738.9,DZ,14732.85,14724.3
06/04/21 11:00,14732.55,14745.55,14732.2,14739.6,,,
06/04/21 10:55,14729.15,14742.55,14728.95,14732.85,,,
06/04/21 10:50,14729.15,14734.15,14724.3,14729.45,,,
06/04/21 10:45,14735.55,14736.65,14724.85,14729,,,
06/04/21 10:40,14713.55,14738.5,14713,14735.85,DZ,14703.65,14671.15
06/04/21 10:35,14703.55,14718.8,14702.8,14713.6,,,
06/04/21 10:30,14700.2,14712.4,14690.95,14703.65,,,
06/04/21 10:25,14692.1,14703.05,14682.05,14700.55,,,
06/04/21 10:20,14688.65,14699.3,14671.15,14691.5,SZ,14711.2,14736.25
06/04/21 10:15,14721.05,14722.05,14673.25,14687.65,,,
06/04/21 10:10,14723.4,14736.25,14719.9,14721.95,,,
06/04/21 10:05,14712.6,14723.9,14703.75,14722.3,,,
06/04/21 10:00,14722.9,14731.5,14699.7,14711.2,,,
06/04/21 9:55,14732.8,14736.45,14721.6,14723.3,SZ,14729.55,14744
06/04/21 9:50,14742.05,14742.4,14728.9,14732.3,,,
06/04/21 9:45,14729.55,14744,14707.75,14742.3,,,
06/04/21 9:40,14747.5,14757.75,14728.55,14729.8,,,
06/04/21 9:35,14718.75,14756.9,14718.75,14747.95,,,
06/04/21 9:30,14703.2,14730.75,14700.75,14718.8,,,
06/04/21 9:25,14623.55,14702.85,14623.55,14701.8,,,
06/04/21 9:20,14589.05,14626.55,14573.9,14623.75,,,
06/04/21 9:15,14738.15,14738.15,14590.55,14591.45,,,
05/04/21 15:25,14648.15,14653.15,14645.7,14649.05,,,
05/04/21 15:20,14638.95,14651,14629.7,14648.3,,,
05/04/21 15:15,14632.3,14638.75,14626.8,14637.3,,,
05/04/21 15:10,14634.7,14637.1,14622.45,14632.35,,,
05/04/21 15:05,14634.6,14641.35,14626.95,14635,SZ,14642.95,14666.35
05/04/21 15:00,14654.35,14658.9,14628.45,14635.4,,,
05/04/21 14:55,14649.15,14660.95,14642.35,14654.8,,,
05/04/21 14:50,14642.95,14666.35,14642.65,14649.3,,,
05/04/21 14:45,14654.5,14654.5,14632.9,14644,SZ,14661.5,14681.05
05/04/21 14:40,14665.2,14670.7,14648.8,14654.15,,,
05/04/21 14:35,14663.35,14668.35,14655.3,14665,,,
05/04/21 14:30,14661.5,14681.05,14654.55,14664.1,DZ,14647,14631
05/04/21 14:25,14644.6,14661.35,14635.3,14661.35,,,
05/04/21 14:20,14639.8,14648.45,14631.45,14644.65,,,
05/04/21 14:15,14647,14659.25,14631,14640.05,DZ,14629.7,14601.75
05/04/21 14:10,14625.95,14646.95,14614.55,14646.95,,,
05/04/21 14:05,14629.7,14637.1,14622.4,14626.4,,,
05/04/21 14:00,14617.8,14631.35,14601.75,14628.65,,,
05/04/21 13:55,14642.35,14643.55,14622.1,14622.1,DZ,14629.1,14623.9
05/04/21 13:50,14627.4,14645.65,14620.45,14641.8,,,
05/04/21 13:45,14629.1,14640.05,14623.9,14627.05,DZ,14608.6,14590.55
05/04/21 13:40,14609.7,14642.05,14609.7,14628.6,,,
05/04/21 13:35,14604.15,14610.35,14598.95,14608.6,,,
05/04/21 13:30,14601.05,14612.7,14590.55,14604,,,
05/04/21 13:25,14611.75,14614.05,14599.45,14600.85,,,
05/04/21 13:20,14583.4,14618.8,14578.35,14612.6,,,
05/04/21 13:15,14574.65,14584.85,14569.4,14584.85,,,
05/04/21 13:10,14562.45,14574.65,14556.7,14574.5,,,
05/04/21 13:05,14548.6,14566.5,14544.35,14562,,,
05/04/21 13:00,14581.45,14583.5,14540.95,14550.7,,,
05/04/21 12:55,14578.55,14585.4,14569.95,14580.8,,,
05/04/21 12:50,14573.9,14584,14560.7,14578.5,,,
05/04/21 12:45,14589.55,14592.75,14563.95,14576.8,,,
05/04/21 12:40,14587.05,14591.7,14575.65,14589.5,,,
05/04/21 12:35,14572.7,14592.05,14562.25,14586.6,,,
05/04/21 12:30,14559.95,14575.25,14554.15,14573.85,DZ,14549.45,14527.6
05/04/21 12:25,14550.1,14562.65,14544.35,14559.25,,,
05/04/21 12:20,14547.55,14549.85,14537.2,14549.45,,,
05/04/21 12:15,14537.5,14552.65,14527.6,14547.45,,,
05/04/21 12:10,14534.2,14542.5,14528.9,14537.25,,,
05/04/21 12:05,14522.8,14533.8,14517.65,14533.8,,,
05/04/21 12:00,14518.7,14525.1,14512.7,14523.3,,,
05/04/21 11:55,14524.6,14526.75,14505.1,14517.5,,,
05/04/21 11:50,14516.5,14525.9,14509.45,14524.55,,,
05/04/21 11:45,14526.95,14540.1,14504.15,14516.55,,,
05/04/21 11:40,14520.05,14536.45,14513.95,14526.6,,,
05/04/21 11:35,14495.35,14521.6,14490,14519.9,,,
05/04/21 11:30,14491.95,14500.15,14462.5,14494.3,,,
05/04/21 11:25,14501.15,14504.85,14480.7,14492.55,,,
05/04/21 11:20,14491.1,14509.3,14487.2,14501.1,,,
05/04/21 11:15,14473.3,14497.9,14461.35,14490.75,SZ,14499.75,14523.2
05/04/21 11:10,14500.25,14505.45,14459.5,14473.95,,,
05/04/21 11:05,14509.25,14523.2,14498.9,14499.75,,,
05/04/21 11:00,14538.05,14539.65,14498.75,14511.35,,,
05/04/21 10:55,14545.65,14546.8,14531.5,14538,,,
05/04/21 10:50,14537.25,14551.9,14530.8,14546,,,
05/04/21 10:45,14534.8,14539.35,14522.05,14536.65,,,
05/04/21 10:40,14535.65,14548.75,14520.85,14534.1,,,
05/04/21 10:35,14518.6,14553.15,14514.4,14536.05,SZ,14555.25,14575.25
05/04/21 10:30,14560.8,14560.8,14513.05,14517.65,,,
05/04/21 10:25,14555.25,14575.25,14540.15,14561.05,,,
05/04/21 10:20,14483.25,14563.1,14481.7,14553.7,,,
05/04/21 10:15,14574.45,14574.45,14479.3,14487.35,SZ,14610.8,14624.1
05/04/21 10:10,14611.15,14624.75,14559.5,14575.85,,,
05/04/21 10:05,14615.05,14624.1,14587.4,14610.8,,,
05/04/21 10:00,14664.8,14666,14576.7,14614.7,,,
05/04/21 9:55,14742.2,14742.2,14666.7,14667.3,,,
05/04/21 9:50,14761.35,14772.75,14738.5,14742.55,,,
05/04/21 9:45,14777.8,14779.4,14761.45,14762.25,,,
05/04/21 9:40,14759.7,14781.35,14757.5,14778.95,,,
05/04/21 9:35,14763.15,14776.75,14757.4,14760.45,,,
05/04/21 9:30,14778.4,14785.15,14751.1,14763.1,,,
05/04/21 9:25,14772.25,14790.4,14760.15,14778.75,,,
05/04/21 9:20,14760.55,14772.85,14736.6,14771.3,SZ,14863.7,14883.2
05/04/21 9:15,14849.85,14849.85,14751.95,14760.95,,,
01/04/21 15:25,14864.75,14866.65,14855.85,14865.95,,,
01/04/21 15:20,14872.45,14881.65,14863.35,14863.7,,,
01/04/21 15:15,14875.55,14883.2,14870.65,14871.2,DZ,14863.4,14857.85
01/04/21 15:10,14863.6,14878.55,14862.1,14875.35,,,
01/04/21 15:05,14861.15,14864.9,14857.85,14863.4,DZ,14849.8,14841.7
01/04/21 15:00,14845.55,14861.3,14842.05,14860.85,,,
01/04/21 14:55,14849.8,14856.9,14841.7,14846,,,
01/04/21 14:50,14859.75,14864.75,14848.5,14850.15,,,
01/04/21 14:45,14847.75,14860.85,14842.9,14860.1,SZ,14860.35,14864.15
01/04/21 14:40,14860.45,14867.4,14847.35,14847.65,,,
01/04/21 14:35,14860.35,14864.15,14855.6,14860.35,,,
01/04/21 14:30,14848.9,14861.1,14841.75,14859.65,SZ,14855.15,14862.3
01/04/21 14:25,14859,14859,14840.45,14849.2,,,
01/04/21 14:20,14855.15,14862.3,14848.55,14858,,,
01/04/21 14:15,14842.85,14855.4,14840.2,14854.75,,,
01/04/21 14:10,14834,14842.75,14833.65,14842.05,,,
01/04/21 14:05,14817.65,14833.95,14817.1,14833.25,DZ,14808.35,14806.3
01/04/21 14:00,14808.6,14820.5,14808.35,14817.3,,,
01/04/21 13:55,14808.35,14810.6,14806.3,14807.9,SZ,14808.15,14828.45
01/04/21 13:50,14819.25,14819.25,14799.1,14805.35,,,
01/04/21 13:45,14815.45,14822.5,14812.1,14818.95,,,
01/04/21 13:40,14812.25,14828.45,14811.75,14815.15,,,
01/04/21 13:35,14808.15,14815.55,14806.75,14811.65,SZ,14816.55,14833.85
01/04/21 13:30,14819.65,14821.5,14804.15,14807.95,,,
01/04/21 13:25,14821.15,14833.85,14820.2,14820.4,,,
01/04/21 13:20,14816.55,14829,14804.7,14820.95,,,
01/04/21 13:15,14791.7,14821.5,14791.7,14816.65,DZ,14772.3,14752.85
01/04/21 13:10,14773.25,14791.75,14768.05,14790,,,
01/04/21 13:05,14766.55,14775.95,14762.8,14772.3,,,
01/04/21 13:00,14761.3,14770.9,14752.85,14766.1,,,
01/04/21 12:55,14752.45,14766.1,14752.15,14761.1,DZ,14745.95,14727.5
01/04/21 12:50,14735.65,14752.4,14734.25,14752.4,,,
01/04/21 12:45,14745.95,14754.45,14727.5,14735.5,,,
01/04/21 12:40,14741.3,14746,14736.5,14745.7,SZ,14736.5,14750.35
01/04/21 12:35,14746.15,14747.2,14738.75,14740.85,,,
01/04/21 12:30,14743.3,14750.35,14741.4,14745.6,,,
01/04/21 12:25,14736.5,14745.75,14730.6,14742.95,SZ,14751.05,14760.4
01/04/21 12:20,14751.6,14751.75,14729.3,14735.55,,,
01/04/21 12:15,14753.6,14757.45,14749.95,14751.05,,,
01/04/21 12:10,14755.4,14760.4,14748.45,14753.4,DZ,14738.4,14730.3
01/04/21 12:05,14739,14757.1,14738.9,14756.25,,,
01/04/21 12:00,14735.65,14739.45,14730.3,14738.4,,,
01/04/21 11:55,14738.1,14747.1,14733.45,14734.7,,,
01/04/21 11:50,14718.6,14739.45,14715.9,14738.05,,,
01/04/21 11:45,14719.6,14721.75,14716.2,14718.95,,,
01/04/21 11:40,14720.85,14723,14719.05,14719.55,,,
01/04/21 11:35,14715.35,14723.45,14710.95,14720.1,,,
01/04/21 11:30,14713.85,14721,14713.3,14715.55,,,
01/04/21 11:25,14714.1,14714.6,14705.4,14713.95,,,
01/04/21 11:20,14715.7,14721.2,14710.8,14713.85,,,
01/04/21 11:15,14727.75,14731.45,14710.2,14715.15,,,
01/04/21 11:10,14716.4,14727.85,14711.8,14727.6,,,
01/04/21 11:05,14703.85,14717.7,14701.3,14716.2,SZ,14707.55,14726.1
01/04/21 11:00,14713.8,14713.8,14692.45,14702.7,,,
01/04/21 10:55,14707.6,14718.55,14696.4,14712.8,,,
01/04/21 10:50,14716.55,14726.1,14706.8,14707.55,SZ,14742.7,14749.15
01/04/21 10:45,14743.1,14743.35,14715.75,14716.2,,,
01/04/21 10:40,14747.25,14749.15,14738.9,14742.7,SZ,14757.3,14761.4
01/04/21 10:35,14759.6,14761.65,14747.05,14747.95,,,
01/04/21 10:30,14757.3,14761.4,14742.4,14759.2,SZ,14765.9,14782.75
01/04/21 10:25,14769.25,14771.35,14756,14757.45,,,
01/04/21 10:20,14773.15,14775.2,14763.9,14768.65,,,
01/04/21 10:15,14765.9,14782.75,14764.5,14773.2,SZ,14776.9,14787.75
01/04/21 10:10,14778,14781,14765.15,14766.6,,,
01/04/21 10:05,14776.9,14786.75,14775.85,14777.35,,,
01/04/21 10:00,14778.8,14787.75,14772.35,14777,DZ,14775.95,14760.8
01/04/21 9:55,14770.1,14781.7,14770.1,14779.3,,,
01/04/21 9:50,14775.95,14788.3,14769,14770.45,,,
01/04/21 9:45,14774.2,14776.9,14763.65,14775.65,,,
01/04/21 9:40,14768.8,14775.2,14760.8,14774.95,,,
01/04/21 9:35,14781.85,14786.45,14763.85,14769.25,,,
01/04/21 9:30,14789.9,14795.35,14779.1,14782.05,,,
01/04/21 9:25,14803.8,14807.45,14778.15,14789.35,,,
01/04/21 9:20,14808.8,14813.7,14797.9,14801.7,,,
01/04/21 9:15,14798.6,14814.65,14781.15,14809.05,DZ,14687.75,14676.05
31/03/21 15:25,14687.25,14697.15,14686.05,14693.05,,,
31/03/21 15:20,14686.9,14699.9,14676.05,14687.75,SZ,14694.3,14706.15
31/03/21 15:15,14693.4,14696.95,14686.55,14686.7,,,
31/03/21 15:10,14700.05,14706.15,14686.9,14694.3,,,
31/03/21 15:05,14681.7,14703.95,14674.25,14700.35,SZ,14719.25,14729.75
31/03/21 15:00,14726.3,14726.95,14670.25,14682.6,,,
31/03/21 14:55,14719.25,14729.75,14711.2,14726.85,DZ,14710.1,14706.1
31/03/21 14:50,14708.65,14723.35,14708,14719.6,,,
31/03/21 14:45,14710.1,14718.5,14706.1,14707.55,,,
31/03/21 14:40,14700.55,14713.65,14699.15,14710.4,SZ,14704.35,14716.95
31/03/21 14:35,14712.8,14720.55,14699.9,14700.75,,,
31/03/21 14:30,14704.35,14716.95,14697.55,14712.85,,,
31/03/21 14:25,14723.1,14724.1,14702.15,14702.7,,,
31/03/21 14:20,14737.35,14739.15,14720.05,14723.4,,,
31/03/21 14:15,14740.25,14749.8,14731.85,14737.25,,,
31/03/21 14:10,14739,14746.15,14734.7,14740.6,,,
31/03/21 14:05,14736.35,14740.3,14725.25,14739.55,,,
31/03/21 14:00,14733.75,14738.8,14728.1,14736.2,,,
31/03/21 13:55,14730.5,14736.5,14716.1,14733.7,,,
31/03/21 13:50,14712.65,14730.8,14712.65,14729.3,,,
31/03/21 13:45,14727.4,14727.9,14710.85,14712.55,DZ,14718.5,14711.2
31/03/21 13:40,14717.9,14730.05,14712.85,14727.8,,,
31/03/21 13:35,14717.85,14724.25,14711.2,14718.5,,,
31/03/21 13:30,14700.5,14718.65,14693.65,14717.35,SZ,14709.4,14715.55
31/03/21 13:25,14710.95,14717.55,14698.25,14699.8,,,
31/03/21 13:20,14709.4,14715.55,14691.25,14711.15,,,
31/03/21 13:15,14747.65,14757.7,14701.8,14709.2,SZ,14760.8,14776
31/03/21 13:10,14760.7,14767.7,14743.5,14746.4,,,
31/03/21 13:05,14761.25,14776,14757.85,14760.8,,,
31/03/21 13:00,14744.15,14765.45,14735,14761.1,,,
31/03/21 12:55,14739.75,14747.55,14730.5,14743.65,,,
31/03/21 12:50,14739.55,14740.65,14730.75,14739.15,,,
31/03/21 12:45,14745.65,14752.3,14736.2,14739.45,,,
31/03/21 12:40,14741.9,14748.7,14737.05,14745.55,,,
